Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"148277","CVE-2020-8177","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2020-8231","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2020-8284","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2020-8285","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2020-8286","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2021-22876","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"148277","CVE-2021-22890","5.0","Medium","10.136.108.235","tcp","0","Debian DSA-4881-1 : curl - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in cURL, an URL transfer
library :

  - CVE-2020-8169
    Marek Szlagor reported that libcurl could be tricked
    into prepending a part of the password to the host name
    before it resolves it, potentially leaking the partial
    password over the network and to the DNS server(s).

  - CVE-2020-8177
    sn reported that curl could be tricked by a malicious
    server into overwriting a local file when using the -J
    (--remote-header-name) and -i (--include) options in the
    same command line.

  - CVE-2020-8231
    Marc Aldorasi reported that libcurl might use the wrong
    connection when an application using libcurl's multi API
    sets the option CURLOPT_CONNECT_ONLY, which could lead
    to information leaks.

  - CVE-2020-8284
    Varnavas Papaioannou reported that a malicious server
    could use the PASV response to trick curl into
    connecting back to an arbitrary IP address and port,
    potentially making curl extract information about
    services that are otherwise private and not disclosed.

  - CVE-2020-8285
    xnynx reported that libcurl could run out of stack space
    when using the FTP wildcard matching functionality
    (CURLOPT_CHUNK_BGN_FUNCTION).

  - CVE-2020-8286
    It was reported that libcurl didn't verify that an OCSP
    response actually matches the certificate it is intended
    to.

  - CVE-2021-22876
    Viktor Szakats reported that libcurl does not strip off
    user credentials from the URL when automatically
    populating the Referer HTTP request header field in
    outgoing HTTP requests.

  - CVE-2021-22890
    Mingtao Yang reported that, when using an HTTPS proxy
    and TLS 1.3, libcurl could confuse session tickets
    arriving from the HTTPS proxy as if they arrived from
    the remote server instead. This could allow an HTTPS
    proxy to trick libcurl into using the wrong session
    ticket for the host and thereby circumvent the server
    TLS certificate check.","Upgrade the curl packages.

For the stable distribution (buster), these problems have been fixed
in version 7.64.0-4+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965280
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965281
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=968831
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977161
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977162
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=977163
https://security-tracker.debian.org/tracker/CVE-2020-8169
https://security-tracker.debian.org/tracker/CVE-2020-8177
https://security-tracker.debian.org/tracker/CVE-2020-8231
https://security-tracker.debian.org/tracker/CVE-2020-8284
https://security-tracker.debian.org/tracker/CVE-2020-8285
https://security-tracker.debian.org/tracker/CVE-2020-8286
https://security-tracker.debian.org/tracker/CVE-2021-22876
https://security-tracker.debian.org/tracker/CVE-2021-22890
https://security-tracker.debian.org/tracker/source-package/curl
https://packages.debian.org/source/buster/curl
https://www.debian.org/security/2021/dsa-4881","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u2
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u2
"
"149229","CVE-2021-25214","6.8","Medium","10.136.108.235","tcp","0","Debian DSA-4909-1 : bind9 - security update","The remote Debian host is missing a security-related update.","Several vulnerabilities were discovered in BIND, a DNS server
implementation.

  - CVE-2021-25214
    Greg Kuechle discovered that a malformed incoming IXFR
    transfer could trigger an assertion failure in named,
    resulting in denial of service.

  - CVE-2021-25215
    Siva Kakarla discovered that named could crash when a
    DNAME record placed in the ANSWER section during DNAME
    chasing turned out to be the final answer to a client
    query.

  - CVE-2021-25216
    It was discovered that the SPNEGO implementation used by
    BIND is prone to a buffer overflow vulnerability. This
    update switches to use the SPNEGO implementation from
    the Kerberos libraries.","Upgrade the bind9 packages.

For the stable distribution (buster), these problems have been fixed
in version 1:9.11.5.P4+dfsg-5.1+deb10u5.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987741
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987742
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987743
https://security-tracker.debian.org/tracker/CVE-2021-25214
https://security-tracker.debian.org/tracker/CVE-2021-25215
https://security-tracker.debian.org/tracker/CVE-2021-25216
https://security-tracker.debian.org/tracker/source-package/bind9
https://packages.debian.org/source/buster/bind9
https://www.debian.org/security/2021/dsa-4909","
Remote package installed : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u5
Remote package installed : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u5
"
"149229","CVE-2021-25215","6.8","Medium","10.136.108.235","tcp","0","Debian DSA-4909-1 : bind9 - security update","The remote Debian host is missing a security-related update.","Several vulnerabilities were discovered in BIND, a DNS server
implementation.

  - CVE-2021-25214
    Greg Kuechle discovered that a malformed incoming IXFR
    transfer could trigger an assertion failure in named,
    resulting in denial of service.

  - CVE-2021-25215
    Siva Kakarla discovered that named could crash when a
    DNAME record placed in the ANSWER section during DNAME
    chasing turned out to be the final answer to a client
    query.

  - CVE-2021-25216
    It was discovered that the SPNEGO implementation used by
    BIND is prone to a buffer overflow vulnerability. This
    update switches to use the SPNEGO implementation from
    the Kerberos libraries.","Upgrade the bind9 packages.

For the stable distribution (buster), these problems have been fixed
in version 1:9.11.5.P4+dfsg-5.1+deb10u5.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987741
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987742
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987743
https://security-tracker.debian.org/tracker/CVE-2021-25214
https://security-tracker.debian.org/tracker/CVE-2021-25215
https://security-tracker.debian.org/tracker/CVE-2021-25216
https://security-tracker.debian.org/tracker/source-package/bind9
https://packages.debian.org/source/buster/bind9
https://www.debian.org/security/2021/dsa-4909","
Remote package installed : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u5
Remote package installed : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u5
"
"149229","CVE-2021-25216","6.8","Medium","10.136.108.235","tcp","0","Debian DSA-4909-1 : bind9 - security update","The remote Debian host is missing a security-related update.","Several vulnerabilities were discovered in BIND, a DNS server
implementation.

  - CVE-2021-25214
    Greg Kuechle discovered that a malformed incoming IXFR
    transfer could trigger an assertion failure in named,
    resulting in denial of service.

  - CVE-2021-25215
    Siva Kakarla discovered that named could crash when a
    DNAME record placed in the ANSWER section during DNAME
    chasing turned out to be the final answer to a client
    query.

  - CVE-2021-25216
    It was discovered that the SPNEGO implementation used by
    BIND is prone to a buffer overflow vulnerability. This
    update switches to use the SPNEGO implementation from
    the Kerberos libraries.","Upgrade the bind9 packages.

For the stable distribution (buster), these problems have been fixed
in version 1:9.11.5.P4+dfsg-5.1+deb10u5.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987741
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987742
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987743
https://security-tracker.debian.org/tracker/CVE-2021-25214
https://security-tracker.debian.org/tracker/CVE-2021-25215
https://security-tracker.debian.org/tracker/CVE-2021-25216
https://security-tracker.debian.org/tracker/source-package/bind9
https://packages.debian.org/source/buster/bind9
https://www.debian.org/security/2021/dsa-4909","
Remote package installed : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u5
Remote package installed : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u5
"
"149334","","","None","10.136.108.235","tcp","22","SSH Password Authentication Accepted","The SSH server on the remote host accepts password authentication.","The SSH server on the remote host accepts password authentication.","n/a","https://tools.ietf.org/html/rfc4252#section-8",""
"149855","CVE-2021-3520","7.5","High","10.136.108.235","tcp","0","Debian DSA-4919-1 : lz4 - security update","The remote Debian host is missing a security-related update.","Jasper Lievisse Adriaanse reported an integer overflow flaw in lz4, a
fast LZ compression algorithm library, resulting in memory corruption.","Upgrade the lz4 packages.

For the stable distribution (buster), this problem has been fixed in
version 1.8.3-1+deb10u1.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=987856
https://security-tracker.debian.org/tracker/source-package/lz4
https://packages.debian.org/source/buster/lz4
https://www.debian.org/security/2021/dsa-4919","
Remote package installed : liblz4-1_1.8.3-1
Should be : liblz4-1_1.8.3-1+deb10u1
"
"149897","CVE-2021-31535","7.5","High","10.136.108.235","tcp","0","Debian DSA-4920-1 : libx11 - security update","The remote Debian host is missing a security-related update.","Roman Fiedler reported that missing length validation in various
functions provided by libx11, the X11 client-side library, allow to
inject X11 protocol commands on X clients, leading to authentication
bypass, denial of service or potentially the execution of arbitrary
code.","Upgrade the libx11 packages.

For the stable distribution (buster), this problem has been fixed in
version 2:1.6.7-1+deb10u2.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=988737
https://security-tracker.debian.org/tracker/source-package/libx11
https://packages.debian.org/source/buster/libx11
https://www.debian.org/security/2021/dsa-4920","
Remote package installed : libx11-6_2:1.6.7-1+deb10u1
Should be : libx11-6_2:1.6.7-1+deb10u2
Remote package installed : libx11-data_2:1.6.7-1+deb10u1
Should be : libx11-data_2:1.6.7-1+deb10u2
"
"150905","CVE-2021-20305","6.8","Medium","10.136.108.235","tcp","0","Debian DSA-4933-1 : nettle - security update","The remote Debian host is missing a security-related update.","Multiple vulnerabilities were discovered in nettle, a low level
cryptographic library, which could result in denial of service (remote
crash in RSA decryption via specially crafted ciphertext, crash on
ECDSA signature verification) or incorrect verification of ECDSA
signatures.","Upgrade the nettle packages.

For the stable distribution (buster), these problems have been fixed
in version 3.4.1-1+deb10u1.","https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=985652
https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=989631
https://security-tracker.debian.org/tracker/source-package/nettle
https://packages.debian.org/source/buster/nettle
https://www.debian.org/security/2021/dsa-4933","
Remote package installed : libhogweed4_3.4.1-1
Should be : libhogweed4_3.4.1-1+deb10u1
Remote package installed : libnettle6_3.4.1-1
Should be : libnettle6_3.4.1-1+deb10u1
"
