Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"14272","","","None","10.136.108.108","udp","60550","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the
event that the target being scanned is localhost.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 60550/udp was found to be open"
"19506","","","None","10.136.108.108","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.9.3
Nessus build : 20023
Plugin feed version : 202508200628
Scanner edition used : Nessus

ERROR: Your plugins have not been updated since 2025/8/20
Performing a scan with an older plugin set will yield out-of-date results and
produce an incomplete audit. Please run nessus-update-plugins to get the
newest vulnerability checks from Nessus.org.

Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : SickOS 1.1
Scan policy used : Advanced Scan
Scanner IP : 10.136.108.33
Port scanner(s) : netstat 
Port range : 65535
Ping RTT : 129.492 ms
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : yes, as 'sickos' via ssh
Attempt Least Privilege : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin did not launch)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : Detected
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2025/11/13 17:23 UTC 
Scan duration : 519 sec
Scan for malware : no
"
"22869","","","None","10.136.108.108","tcp","0","Software Enumeration (SSH)","It was possible to enumerate installed software on the remote host via
SSH.","Nessus was able to list the software installed on the remote host by
calling the appropriate command (e.g., 'rpm -qa' on RPM-based Linux
distributions, qpkg, dpkg, etc.).","Remove any software that is not in compliance with your organization's
acceptable use and security policies.","","
Here is the list of packages installed on the remote Debian Linux system :

  Desired=Unknown/Install/Remove/Purge/Hold
  | Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend
  |/ Err?=(none)/Reinst-required (Status,Err: uppercase=bad)
  ||/ Name                                                                                           Version                                                                                        Description
  +++-==============================================================================================-==============================================================================================-============================================================================================================================================================================================================
  ii  accountsservice                                                                                0.6.15-2ubuntu9.7                                                                              query and manipulate user account information
  ii  acpid                                                                                          1:2.0.10-1ubuntu3                                                                              Advanced Configuration and Power Interface event daemon
  ii  adduser                                                                                        3.113ubuntu2                                                                                   add and remove users and groups
  ii  apache2                                                                                        2.2.22-1ubuntu1.10                                                                             Apache HTTP Server metapackage
  ii  apache2-mpm-prefork                                                                            2.2.22-1ubuntu1.10                                                                             Apache HTTP Server - traditional non-threaded model
  ii  apache2-utils                                                                                  2.2.22-1ubuntu1.10                                                                             utility programs for webservers
  ii  apache2.2-bin                                                                                  2.2.22-1ubuntu1.10                                                                             Apache HTTP Server common binary files
  ii  apache2.2-common                                                                               2.2.22-1ubuntu1.10                                                                             Apache HTTP Server common files
  ii  apparmor                                                                                       2.7.102-0ubuntu3.9                                                                             User-space parser utility for AppArmor
  ii  apport                                                                                         2.0.1-0ubuntu17.6                                                                              automatically generate crash reports for debugging
  ii  apport-symptoms                                                                                0.16.1                                                                                         symptom scripts for apport
  ii  apt                                                                                            0.8.16~exp12ubuntu10.16                                                                        commandline package manager
  ii  apt-transport-https                                                                            0.8.16~exp12ubuntu10.16                                                                        https download transport for APT
  ii  apt-utils                                                                                      0.8.16~exp12ubuntu10.16                                                                        package managment related utility programs
  ii  apt-xapian-index                                                                               0.44ubuntu5.1                                                                                  maintenance and search tools for a Xapian index of Debian packages
  ii  aptitude                                                                                       0.6.6-1ubuntu1.2                                                                               terminal-based package manager (terminal interface only)
  ii  at                                                                                             3.1.13-1ubuntu1                                                                                Delayed job execution and batch processing
  ii  base-files                                                                                     6.5ubuntu6.7                                                                                   Debian base system miscellaneous files
  ii  base-passwd                                                                                    3.5.24                                                                                         Debian base system master password and group files
  ii  bash                                                                                           4.2-2ubuntu2.1                                                                                 GNU Bourne Again SHell
  ii  bash-completion                                                                                1:1.3-1ubuntu8.1                                                                               programmable completion for the bash shell
  ii  bc                                                                                             1.06.95-2ubuntu1                                                                               The GNU bc arbitrary precision calculator language
  ii  bind9-host                                                                                     1:9.8.1.dfsg.P1-4ubuntu0.8                                                                     Version of 'host' bundled with BIND 9.X
  ii  binutils                                                                                       2.22-6ubuntu1.3                                                                                GNU assembler, linker and binary utilities
  ii  bsdmainutils                                                                                   8.2.3ubuntu1                                                                                   collection of more utilities from FreeBSD
  ii  bsdutils                                                                                       1:2.20.1-1ubuntu3                                                                              Basic utilities from 4.4BSD-Lite
  ii  busybox-initramfs                                                                              1:1.18.5-1ubuntu4.1                                                                            Standalone shell setup for initramfs
  ii  busybox-static                                                                                 1:1.18.5-1ubuntu4.1                                                                            Standalone rescue shell with tons of builtin utilities
  ii  byobu                                                                                          5.17-0ubuntu1                                                                                  powerful, text based window manager and shell multiplexer
  ii  bzip2                                                                                          1.0.6-1                                                                                        high-quality block-sorting file compressor - utilities
  ii  ca-certificates                                                                                20111211                                                                                       Common CA certificates
  ii  command-not-found                                                                              0.2.46ubuntu6                                                                                  Suggest installation of packages in interactive bash sessions
  ii  command-not-found-data                                                                         0.2.46ubuntu6                                                                                  Set of data files for command-not-found.
  ii  console-setup                                                                                  1.70ubuntu5                                                                                    console font and keymap setup program
  ii  coreutils                                                                                      8.13-3ubuntu3.2                                                                                GNU core utilities
  ii  cpio                                                                                           2.11-7ubuntu3                                                                                  GNU cpio -- a program to manage archives of files
  ii  cpp                                                                                            4:4.6.3-1ubuntu5                                                                               GNU C preprocessor (cpp)
  ii  cpp-4.6                                                                                        4.6.3-1ubuntu5                                                                                 GNU C preprocessor
  ii  cron                                                                                           3.0pl1-120ubuntu4                                                                              process scheduling daemon
  ii  curl                                                                                           7.22.0-3ubuntu4.7                                                                              Get a file from an HTTP, HTTPS or FTP server
  ii  dash                                                                                           0.5.7-2ubuntu2                                                                                 POSIX-compliant shell
  ii  dbus                                                                                           1.4.18-1ubuntu1.4                                                                              simple interprocess messaging system (daemon and utilities)
  ii  debconf                                                                                        1.5.42ubuntu1                                                                                  Debian configuration management system
  ii  debconf-i18n                                                                                   1.5.42ubuntu1                                                                                  full internationalization support for debconf
  ii  debianutils                                                                                    4.2.1ubuntu2                                                                                   Miscellaneous utilities specific to Debian
  ii  diffutils                                                                                      1:3.2-1ubuntu1                                                                                 File comparison utilities
  ii  dmidecode                                                                                      2.11-4                                                                                         SMBIOS/DMI table decoder
  ii  dmsetup                                                                                        2:1.02.48-4ubuntu7.4                                                                           The Linux Kernel Device Mapper userspace library
  ii  dnsutils                                                                                       1:9.8.1.dfsg.P1-4ubuntu0.8                                                                     Clients provided with BIND
  ii  dosfstools                                                                                     3.0.12-1ubuntu1.1                                                                              utilities for making and checking MS-DOS FAT filesystems
  ii  dpkg                                                                                           1.16.1.2ubuntu7.2                                                                              Debian package management system
  ii  e2fslibs                                                                                       1.42-1ubuntu2                                                                                  ext2/ext3/ext4 file system libraries
  ii  e2fsprogs                                                                                      1.42-1ubuntu2                                                                                  ext2/ext3/ext4 file system utilities
  ii  ed                                                                                             1.5-3                                                                                          classic UNIX line editor
  ii  eject                                                                                          2.1.5+deb1+cvs20081104-9                                                                       ejects CDs and operates CD-Changers under Linux
  ii  file                                                                                           5.09-2                                                                                         Determines file type using ""magic"" numbers
  ii  findutils                                                                                      4.4.2-4ubuntu1                                                                                 utilities for finding files--find, xargs
  ii  fontconfig-config                                                                              2.8.0-3ubuntu9.1                                                                               generic font configuration library - configuration
  ii  fonts-ubuntu-font-family-console                                                               0.80-0ubuntu2                                                                                  Ubuntu Font Family Linux console fonts, sans-serif monospace
  ii  friendly-recovery                                                                              0.2.25                                                                                         Make recovery more user-friendly
  ii  ftp                                                                                            0.17-25                                                                                        classical file transfer client
  ii  fuse                                                                                           2.8.6-2ubuntu2                                                                                 Filesystem in Userspace
  ii  gcc                                                                                            4:4.6.3-1ubuntu5                                                                               GNU C compiler
  ii  gcc-4.6                                                                                        4.6.3-1ubuntu5                                                                                 GNU C compiler
  ii  gcc-4.6-base                                                                                   4.6.3-1ubuntu5                                                                                 GCC, the GNU Compiler Collection (base package)
  ii  geoip-database                                                                                 20111220-1                                                                                     IP lookup command line tools that use the GeoIP library (country database)
  ii  gettext-base                                                                                   0.18.1.1-5ubuntu3                                                                              GNU Internationalization utilities for the base system
  ii  gir1.2-glib-2.0                                                                                1.32.0-1                                                                                       Introspection data for GLib, GObject, Gio and GModule
  ii  gnupg                                                                                          1.4.11-3ubuntu2.5                                                                              GNU privacy guard - a free PGP replacement
  ii  gpgv                                                                                           1.4.11-3ubuntu2.5                                                                              GNU privacy guard - signature verification tool
  ii  grep                                                                                           2.10-1                                                                                         GNU grep, egrep and fgrep
  ii  groff-base                                                                                     1.21-7                                                                                         GNU troff text-formatting system (base system components)
  ii  grub-common                                                                                    1.99-21ubuntu3.18                                                                              GRand Unified Bootloader (common files)
  ii  grub-gfxpayload-lists                                                                          0.6                                                                                            GRUB gfxpayload blacklist
  ii  grub-pc                                                                                        1.99-21ubuntu3.18                                                                              GRand Unified Bootloader, version 2 (PC/BIOS version)
  ii  grub-pc-bin                                                                                    1.99-21ubuntu3.18                                                                              GRand Unified Bootloader, version 2 (PC/BIOS binaries)
  ii  grub2-common                                                                                   1.99-21ubuntu3.18                                                                              GRand Unified Bootloader (common files for version 2)
  ii  gzip                                                                                           1.4-1ubuntu2                                                                                   GNU compression utilities
  ii  hdparm                                                                                         9.37-0ubuntu3.1                                                                                tune hard disk parameters for high performance
  ii  hostname                                                                                       3.06ubuntu1                                                                                    utility to set/show the host name or domain name
  ii  ifupdown                                                                                       0.7~beta2ubuntu10                                                                              high level tools to configure network interfaces
  ii  info                                                                                           4.13a.dfsg.1-8ubuntu2                                                                          Standalone GNU Info documentation browser
  ii  initramfs-tools                                                                                0.99ubuntu13.4                                                                                 tools for generating an initramfs
  ii  initramfs-tools-bin                                                                            0.99ubuntu13.4                                                                                 binaries used by initramfs-tools
  ii  initscripts                                                                                    2.88dsf-13.10ubuntu11.1                                                                        scripts for initializing and shutting down the system
  ii  insserv                                                                                        1.14.0-2.1ubuntu2                                                                              Tool to organize boot sequence using LSB init.d script dependencies
  ii  install-info                                                                                   4.13a.dfsg.1-8ubuntu2                                                                          Manage installed documentation in info format
  ii  installation-report                                                                            2.46ubuntu1                                                                                    system installation report
  ii  iproute                                                                                        20111117-1ubuntu2.1                                                                            networking and traffic control tools
  ii  iptables                                                                                       1.4.12-1ubuntu5                                                                                administration tools for packet filtering and NAT
  ii  iputils-ping                                                                                   3:20101006-1ubuntu1                                                                            Tools to test the reachability of network hosts
  ii  iputils-tracepath                                                                              3:20101006-1ubuntu1                                                                            Tools to trace the network path to a remote host
  ii  irqbalance                                                                                     0.56-1ubuntu4                                                                                  Daemon to balance interrupts for SMP systems
  ii  isc-dhcp-client                                                                                4.1.ESV-R4-0ubuntu5.9                                                                          ISC DHCP client
  ii  isc-dhcp-common                                                                                4.1.ESV-R4-0ubuntu5.9                                                                          common files used by all the isc-dhcp* packages
  ii  iso-codes                                                                                      3.31-1                                                                                         ISO language, territory, currency, script codes and their translations
  ii  kbd                                                                                            1.15.2-3ubuntu4                                                                                Linux console font and keytable utilities
  ii  keyboard-configuration                                                                         1.70ubuntu5                                                                                    system-wide keyboard preferences
  ii  klibc-utils                                                                                    1.5.25-1ubuntu2                                                                                small utilities built with klibc for early boot
  ii  krb5-locales                                                                                   1.10+dfsg~beta1-2ubuntu0.3                                                                     Internationalization support for MIT Kerberos
  ii  landscape-common                                                                               13.07.3-0ubuntu0.12.04                                                                         The Landscape administration system client - Common files
  ii  language-pack-en                                                                               1:12.04+20140106                                                                               translation updates for language English
  ii  language-pack-en-base                                                                          1:12.04+20140106                                                                               translations for language English
  ii  language-selector-common                                                                       0.79.4                                                                                         Language selector for Ubuntu
  ii  laptop-detect                                                                                  0.13.7ubuntu2                                                                                  attempt to detect a laptop
  ii  less                                                                                           444-1ubuntu1                                                                                   pager program similar to more
  ii  libaccountsservice0                                                                            0.6.15-2ubuntu9.7                                                                              query and manipulate user account information - shared libraries
  ii  libacl1                                                                                        2.2.51-5ubuntu1                                                                                Access control list shared library
  ii  libapache2-mod-php5                                                                            5.3.10-1ubuntu3.21                                                                             server-side, HTML-embedded scripting language (Apache 2 module)
  ii  libapr1                                                                                        1.4.6-1                                                                                        Apache Portable Runtime Library
  ii  libaprutil1                                                                                    1.3.12+dfsg-3                                                                                  Apache Portable Runtime Utility Library
  ii  libaprutil1-dbd-sqlite3                                                                        1.3.12+dfsg-3                                                                                  Apache Portable Runtime Utility Library - SQLite3 Driver
  ii  libaprutil1-ldap                                                                               1.3.12+dfsg-3                                                                                  Apache Portable Runtime Utility Library - LDAP Driver
  ii  libapt-inst1.4                                                                                 0.8.16~exp12ubuntu10.16                                                                        deb package format runtime library
  ii  libapt-pkg4.12                                                                                 0.8.16~exp12ubuntu10.16                                                                        package managment runtime library
  ii  libasn1-8-heimdal                                                                              1.6~git20120311.dfsg.1-2ubuntu0.1                                                              Heimdal Kerberos - ASN.1 library
  ii  libattr1                                                                                       1:2.4.46-5ubuntu1                                                                              Extended attribute shared library
  ii  libbind9-80                                                                                    1:9.8.1.dfsg.P1-4ubuntu0.8                                                                     BIND9 Shared Library used by BIND
  ii  libblkid1                                                                                      2.20.1-1ubuntu3                                                                                block device id library
  ii  libboost-iostreams1.46.1                                                                       1.46.1-7ubuntu3                                                                                Boost.Iostreams Library
  ii  libbsd0                                                                                        0.3.0-2                                                                                        utility functions from BSD systems - shared library
  ii  libbz2-1.0                                                                                     1.0.6-1                                                                                        high-quality block-sorting file compressor library - runtime
  ii  libc-bin                                                                                       2.15-0ubuntu10.12                                            "
"22964","","","None","10.136.108.108","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port."
"22964","","","None","10.136.108.108","tcp","3128","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","10.136.108.108","tcp","3128","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An HTTP proxy is running on this port."
"24260","","","None","10.136.108.108","tcp","3128","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.0 400 Bad Request

Protocol version : HTTP/1.0
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Server: squid/3.1.19
  Mime-Version: 1.0
  Date: Thu, 13 Nov 2025 17:26:26 GMT
  Content-Type: text/html
  Content-Length: 3150
  X-Squid-Error: ERR_INVALID_URL 0
  Vary: Accept-Language
  Content-Language: en
  X-Cache: MISS from localhost
  X-Cache-Lookup: NONE from localhost:3128
  Via: 1.0 localhost (squid/3.1.19)
  Connection: close
  
Response Body :

<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd"">
<html><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title>ERROR: The requested URL could not be retrieved</title>
<style type=""text/css""><!-- 
 /*
 Stylesheet for Squid Error pages
 Adapted from design by Free CSS Templates
 http://www.freecsstemplates.org
 Released for free under a Creative Commons Attribution 2.5 License
*/

/* Page basics */
* {
	font-family: verdana, sans-serif;
}

html body {
	margin: 0;
	padding: 0;
	background: #efefef;
	font-size: 12px;
	color: #1e1e1e;
}

/* Page displayed title area */
#titles {
	margin-left: 15px;
	padding: 10px;
	padding-left: 100px;
	background: url('http://www.squid-cache.org/Artwork/SN.png') no-repeat left;
}

/* initial title */
#titles h1 {
	color: #000000;
}
#titles h2 {
	color: #000000;
}

/* special event: FTP success page titles */
#titles ftpsuccess {
	background-color:#00ff00;
	width:100%;
}

/* Page displayed body content area */
#content {
	padding: 10px;
	background: #ffffff;
}

/* General text */
p {
}

/* error brief description */
#error p {
}

/* some data which may have caused the problem */
#data {
}

/* the error message received from the system or other software */
#sysmsg {
}

pre {
    font-family:sans-serif;
}

/* special event: FTP / Gopher directory listing */
#dirmsg {
    font-family: courier;
    color: black;
    font-size: 10pt;
}
#dirlisting {
    margin-left: 2%;
    margin-right: 2%;
}
#dirlisting tr.entry td.icon,td.filename,td.size,td.date {
    border-bottom: groove;
}
#dirlisting td.size {
    width: 50px;
    text-align: right;
    padding-right: 5px;
}

/* horizontal lines */
hr {
	margin: 0;
}

/* page displayed footer area */
#footer {
	font-size: 9px;
	padding-left: 10px;
}


body
:lang(fa) { direction: rtl; font-size: 100%; font-family: Tahoma, Roya, sans-serif; float: right; }
:lang(he) { direction: rtl; }
 --></style>
</head><body id=ERR_INVALID_URL>
<div id=""titles"">
<h1>ERROR</h1>
<h2>The requested URL could not be retrieved</h2>
</div>
<hr>

<div id=""content"">
<p>The following error was encountered while trying to retrieve the URL: <a href=""/"">/</a></p>

<blockquote id=""error"">
<p><b>Invalid URL</b></p>
</blockquote>

<p>Some aspect of the requested URL is incorrect.</p>

<p>Some possible problems are:</p>
<ul>
<li><p>Missing or incorrect access protocol (should be <q>http://</q> or similar)</p></li>
<li><p>Missing hostname</p></li>
<li><p>Illegal double-escape in the URL-Path</p></li>
<li><p>Illegal character in hostname; underscores are not allowed.</p></li>
</ul>

<p>Your cache administrator is <a href=""mailto:webmaster?subject=CacheErrorInfo%20-%20ERR_INVALID_URL&amp;body=CacheHost%3A%20localhost%0D%0AErrPage%3A%20ERR_INVALID_URL%0D%0AErr%3A%20%5Bnone%5D%0D%0ATimeStamp%3A%20Thu,%2013%20Nov%202025%2017%3A26%3A26%20GMT%0D%0A%0D%0AClientIP%3A%2010.136.108.33%0D%0A%0D%0AHTTP%20Request%3A%0D%0A%0D%0A%0D%0A"">webmaster</a>.</p>
<br>
</div>

<hr>
<div id=""footer"">
<p>Generated Thu, 13 Nov 2025 17:26:26 GMT by localhost (squid/3.1.19)</p>
<!-- ERR_INVALID_URL -->
</div>
</body></html>
"
"25202","","","None","10.136.108.108","tcp","0","Enumerate IPv6 Interfaces via SSH","Nessus was able to enumerate the IPv6 interfaces on the remote host.","Nessus was able to enumerate the network interfaces configured with
IPv6 addresses by connecting to the remote host via SSH using the
supplied credentials.","Disable IPv6 if you are not actually using it. Otherwise, disable any
unused IPv6 interfaces.","","
The following IPv6 interfaces are set on the remote host :

 - 2409:40c0:50:80bc:a00:27ff:fec6:383f (on interface eth0)
 - 2409:40c0:50:80bc:ccc4:f913:e4df:5060 (on interface eth0)
 - fe80::a00:27ff:fec6:383f (on interface eth0)
 - ::1 (on interface lo)
"
"25203","","","None","10.136.108.108","tcp","0","Enumerate IPv4 Interfaces via SSH","Nessus was able to enumerate the IPv4 interfaces on the remote host.","Nessus was able to enumerate the network interfaces configured with
IPv4 addresses by connecting to the remote host via SSH using the
supplied credentials.","Disable any unused IPv4 interfaces.","","
The following IPv4 addresses are set on the remote host :

 - 10.136.108.108 (on interface eth0)
 - 127.0.0.1 (on interface lo)
"
"25220","","","None","10.136.108.108","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"33276","","","None","10.136.108.108","tcp","0","Enumerate MAC Addresses via SSH","Nessus was able to enumerate MAC addresses on the remote host.","Nessus was able to enumerate MAC addresses by connecting to the remote
host via SSH with the supplied credentials.","Disable any unused interfaces.","","
The following MAC address exists on the remote host :

  - 08:00:27:c6:38:3f (interface eth0)
"
"34098","","","None","10.136.108.108","tcp","0","BIOS Info (SSH)","BIOS info could be read.","Using SMBIOS and UEFI, it was possible to get BIOS info.","N/A","","Version      : 1.2
Vendor       : innotek GmbH
Release Date : 12/01/2006
Secure boot  : disabled
"
"35716","","","None","10.136.108.108","tcp","0","Ethernet Card Manufacturer Detection","The manufacturer can be identified from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit Organizationally 
Unique Identifier (OUI). These OUIs are registered by IEEE.","n/a","https://standards.ieee.org/faqs/regauth.html
http://www.nessus.org/u?794673b4","
The following card manufacturers were identified :

08:00:27:C6:38:3F : PCS Systemtechnik GmbH
"
